LotArea,OverallQual,OverallCond,YearBuilt,GrLivArea,GarageCars,Neighborhood,HouseStyle,BldgType,SalePrice
29879.02,10,6,1982,2291.18,3,South,2Story,Duplex,531129.4
15182.27,7,6,2002,2336.39,4,South,2Story,Duplex,417714.33
30145.37,8,6,1980,1906.83,3,South,1Story,Town,414604.6
15211.57,9,6,2002,1861.07,3,Hill,2Story,Town,435470.84
17950.12,6,6,1970,2199.12,3,South,2Story,Town,334814.45
16754.11,10,6,1975,3223.77,3,South,Loft,Duplex,767174.76
21331.18,9,6,1975,2069.57,2,South,2Story,Town,417963.18
11695.26,4,4,1990,1267.45,3,South,1Story,Duplex,204354.11
18499.61,9,6,1966,2132.85,2,South,2Story,Town,468671.07
29772.73,8,6,1985,1640.61,4,South,1Story,Multi,440939.92
31982.32,7,6,1966,1799.21,2,Hill,2Story,Town,372027.7
23606.2,8,6,1999,1562.16,2,South,1Story,Town,390523.17
19293.98,10,6,1967,3052.35,3,Central,Split,Town,561397.81
6290.1,3,7,1979,1282.3,3,South,1Story,Duplex,138626.12
11014.42,6,6,2002,2087.72,3,Hill,2Story,Town,320251.0
14638.84,8,4,1964,3357.55,3,North,Loft,Town,441293.14
16591.85,10,6,1983,2192.14,3,Hill,2Story,Duplex,535489.81
21676.02,8,6,1986,2320.13,3,Hill,2Story,Town,418310.87
8651.77,8,6,1991,1919.23,3,Hill,2Story,Town,380550.31
26215.55,5,6,1994,1585.4,4,Hill,1Story,Duplex,272268.49
21113.38,10,6,2002,2297.39,3,Hill,2Story,Town,542402.31
4873.55,8,1,1954,8082.85,3,South,Loft,Duplex,518167.95
43326.17,7,6,1984,2000.82,4,South,2Story,Multi,445332.97
51332.85,6,6,1981,1568.2,4,South,1Story,Multi,393066.14
52413.46,10,6,1976,2675.01,3,South,2Story,Duplex,642829.79
24670.79,10,6,1974,2399.96,3,Hill,2Story,Town,602646.33
15943.14,7,6,1979,3091.43,4,Central,Split,Multi,380862.84
2000.0,6,1,1966,10138.14,2,South,Loft,Town,430059.48
7915.43,8,6,1991,2126.28,2,Hill,2Story,Town,357144.99
20854.45,4,6,1977,1967.43,3,Hill,1Story,Town,282586.48
30984.4,5,5,1979,1613.18,3,North,1Story,Town,351245.51
69156.47,10,6,1958,2529.67,3,Hill,2Story,Town,615678.56
21553.85,8,5,1965,2607.39,3,Hill,Split,Town,466515.8
9137.51,6,4,1969,2382.73,3,Hill,2Story,Town,345243.41
23867.64,8,6,1971,2135.61,3,South,2Story,Duplex,437491.15
15506.1,7,5,1967,2546.56,2,Hill,Split,Town,384084.94
33616.39,7,6,1976,1199.45,4,South,1Story,Duplex,384141.03
18314.0,7,6,2002,1627.43,4,Hill,1Story,Multi,391839.47
16157.44,10,5,1965,3224.63,3,South,Loft,Duplex,559034.7
18282.76,7,6,1973,1665.98,2,South,1Story,Town,380309.56
21187.39,6,6,1975,1609.65,3,South,1Story,Town,365179.46
6874.61,8,6,1990,1799.02,3,South,1Story,Duplex,367429.42
14569.42,9,1,1964,3880.37,2,North,Loft,Fam,466252.95
22792.48,9,6,1965,2404.85,2,South,2Story,Town,468272.78
20625.58,8,5,1984,2278.38,2,Central,2Story,Town,382106.0
17224.12,8,6,1998,2026.42,3,South,2Story,Town,368948.68
24979.04,9,6,1955,1938.14,3,South,2Story,Duplex,483754.75
119460.93,6,6,1964,2230.09,3,South,2Story,Town,511524.89
22422.7,7,6,1968,1775.04,2,Hill,1Story,Town,352159.94
14646.56,10,6,1980,2447.43,3,Hill,2Story,Town,481579.16
21814.14,10,6,1979,1999.3,2,South,2Story,Fam,514370.33
8834.92,5,4,1969,2715.76,2,Hill,Split,Town,282286.09
15901.39,10,6,1978,1849.38,3,Hill,2Story,Town,503581.95
26725.25,8,5,1982,1629.02,3,South,1Story,Town,399132.38
29583.38,9,6,1981,1818.9,3,South,2Story,Town,444435.07
12801.76,8,1,1965,6919.81,3,South,Loft,Town,534095.27
10318.52,10,6,1978,3179.65,3,South,Loft,Town,720349.47
43955.25,10,6,1961,2660.59,3,Hill,Split,Duplex,562087.78
16971.15,8,6,1987,2311.76,2,South,2Story,Town,401124.3
10993.39,9,6,1988,2280.87,3,Hill,2Story,Duplex,453687.11
16491.7,10,5,1954,2443.65,2,South,2Story,Fam,492266.93
22687.03,9,6,1978,2111.96,2,South,2Story,Town,484285.19
64199.87,6,6,1967,2382.74,4,Hill,2Story,Multi,391948.98
16704.97,8,6,1993,2356.61,2,Hill,2Story,Town,467868.59
15671.43,5,6,1980,1488.51,3,South,1Story,Duplex,242101.3
24244.95,10,6,1983,2400.65,3,South,2Story,Town,632037.12
59690.4,6,6,1967,1786.2,3,South,1Story,Town,408837.27
19486.05,10,6,1980,2256.2,3,South,2Story,Town,478527.94
9139.25,10,6,2002,2560.72,3,Hill,Split,Town,606347.18
17816.41,10,6,1987,1866.04,3,South,1Story,Town,527014.37
47878.74,10,6,1959,2676.93,3,Hill,Split,Duplex,526329.27
2732.3,4,6,2002,1827.77,4,Central,1Story,Multi,209968.73
12532.52,7,6,1997,2083.94,3,Hill,2Story,Town,300973.22
38857.92,10,6,1962,1930.56,2,South,2Story,Town,584373.69
29610.57,8,6,1981,2016.52,2,South,2Story,Town,446413.15
40570.56,8,6,1981,1596.18,3,South,1Story,Duplex,458328.97
17887.14,6,6,1960,1617.49,2,Hill,1Story,Fam,260455.49
13373.3,4,5,1992,2199.85,4,South,2Story,Multi,196234.4
27000.25,5,5,1980,1789.25,3,South,1Story,Duplex,303211.11
11961.43,10,6,1984,2614.88,3,South,Split,Duplex,691835.58
14117.79,10,6,1994,2451.51,3,South,Split,Town,518076.53
39471.56,9,6,1958,2237.04,4,Central,2Story,Duplex,528666.37
21562.58,10,6,1985,1962.97,2,North,2Story,Town,564341.78
13515.64,9,6,2002,2033.08,2,Hill,2Story,Town,418484.58
19665.35,10,6,1978,3326.34,3,South,Loft,Town,948440.56
5178.95,6,6,1993,1470.86,4,South,1Story,Duplex,263449.25
11785.16,6,5,1983,2220.55,3,North,2Story,Duplex,286580.28
32094.11,8,6,1958,2341.9,2,South,2Story,Town,393321.04
24641.99,6,6,1986,1682.83,4,South,1Story,Multi,367822.36
13834.48,5,3,1974,2521.97,3,Hill,Split,Town,282408.58
19858.84,9,6,1988,1768.62,2,South,1Story,Fam,463601.08
3559.58,9,1,1967,7871.94,3,Hill,Loft,Town,556142.37
18376.43,9,6,2001,2311.17,3,South,2Story,Town,432717.83
30781.72,10,6,1962,2904.61,3,South,Split,Duplex,567096.24
21347.96,7,6,1959,1737.27,4,Hill,1Story,Duplex,341632.5
30047.92,10,6,1986,2386.18,2,South,2Story,Town,494012.84
9071.58,4,6,1992,1682.09,2,Hill,1Story,Town,202014.1
9975.49,10,6,1973,2698.31,2,Hill,Split,Town,480434.14
14861.91,10,5,1993,2228.77,2,North,2Story,Town,506698.31
9346.89,6,6,2002,2054.31,2,Hill,2Story,Town,319696.94
6089.02,10,6,1973,2195.94,2,North,2Story,Town,538321.43
19259.58,6,6,1977,1609.11,4,South,1Story,Duplex,301426.96
67088.74,9,6,1974,2110.59,3,South,2Story,Town,589569.77
11805.97,8,6,1956,997.92,2,Hill,1Story,Town,352435.39
22632.94,5,6,1979,1772.14,2,North,1Story,Town,300789.32
40051.69,6,6,1984,1632.49,3,South,1Story,Town,365504.83
21566.38,8,6,1965,2218.99,2,North,2Story,Town,429169.91
48969.9,6,6,1976,1279.68,4,South,1Story,Duplex,360068.46
17016.05,7,6,1997,1370.93,4,South,1Story,Multi,323464.48
11894.47,9,6,1999,1852.03,2,South,2Story,Town,435570.79
25128.93,7,6,1960,2026.46,2,Central,2Story,Fam,360833.48
15027.69,7,5,1964,2309.55,3,Central,2Story,Town,348345.62
16626.73,7,5,1970,2675.59,3,Hill,Split,Town,355384.39
15668.12,6,5,1990,1465.97,1,South,1Story,Fam,334741.59
35391.12,5,6,1975,1891.37,4,North,1Story,Multi,343776.46
12373.39,10,6,1987,2590.72,2,Hill,2Story,Town,456225.68
2000.0,9,5,2002,2358.42,2,South,Split,Fam,409717.21
23067.32,9,5,1983,2162.95,3,North,2Story,Duplex,468736.43
19054.38,10,6,1979,2576.86,3,North,Split,Duplex,488216.89
25234.43,7,6,1990,1902.62,3,Hill,1Story,Duplex,343658.26
27678.74,9,6,1979,2632.93,3,South,Split,Town,475783.81
19944.49,10,6,1985,2098.27,4,South,2Story,Multi,489527.05
2000.0,8,1,1963,14647.51,3,Hill,Loft,Town,634649.87
21013.98,7,6,1981,2035.47,3,North,2Story,Duplex,367087.88
20377.41,6,6,1988,1993.71,3,North,2Story,Town,338562.4
62054.69,10,6,1959,3037.22,3,South,Split,Duplex,683632.61
99963.59,8,6,1975,1459.59,4,South,1Story,Multi,526196.22
27841.69,6,6,1992,2101.65,3,South,2Story,Duplex,293214.11
8863.0,10,6,1974,1868.64,3,South,1Story,Town,509709.54
39055.39,5,5,1967,2011.12,3,South,2Story,Duplex,327213.55
30396.18,10,6,1964,2426.01,3,South,Split,Duplex,535949.61
35975.83,6,6,1974,1675.2,2,South,1Story,Town,370568.45
15248.25,7,6,1971,1937.58,2,South,2Story,Fam,332452.28
10683.02,6,6,1975,1919.02,2,Hill,1Story,Town,242950.92
31135.71,8,6,1994,1745.95,2,Hill,1Story,Town,383863.3
6934.91,6,6,1968,1922.2,2,Hill,2Story,Fam,302869.42
30403.43,8,6,1997,2496.94,3,South,2Story,Town,451898.07
10014.01,10,6,2002,2637.32,3,South,Split,Town,647582.27
16228.64,8,6,1979,2495.35,3,North,2Story,Town,369252.3
2140.75,3,3,1978,3162.04,4,South,Loft,Multi,173046.59
62052.85,7,5,2002,1146.82,2,Hill,1Story,Fam,371351.75
12895.4,4,5,1964,2449.64,2,Hill,2Story,Fam,256077.66
26880.74,6,6,1971,1556.14,4,South,1Story,Multi,323069.65
20048.54,6,6,1968,1804.6,2,South,1Story,Town,313796.2
2000.0,10,6,1976,2498.72,2,Hill,2Story,Town,667395.43
20665.73,7,6,1986,1529.37,2,South,1Story,Fam,345744.52
67435.23,10,6,1970,2419.57,4,Hill,2Story,Duplex,670671.76
17514.11,10,6,1977,3026.2,3,South,Loft,Town,699383.83
68109.91,7,6,1966,1921.58,2,South,1Story,Town,463931.72
7917.39,8,6,1992,1982.35,2,Hill,2Story,Fam,373031.0
16223.72,10,6,1974,2614.34,2,Hill,2Story,Town,553158.47
28403.03,8,6,1976,2300.63,3,Hill,2Story,Duplex,426443.24
17035.42,9,6,2002,2150.76,3,South,2Story,Town,449113.6
10199.62,8,7,1976,2321.85,3,South,2Story,Town,451923.81
12924.26,10,5,1978,3956.05,3,North,Loft,Duplex,740304.83
27959.81,7,6,1991,1706.35,3,South,1Story,Duplex,372153.89
33843.4,10,6,1970,3107.66,3,South,Split,Duplex,688722.86
24430.94,10,6,1986,2257.8,3,South,2Story,Duplex,605635.93
27565.86,6,6,1983,1175.0,4,South,1Story,Duplex,358194.37
21876.27,10,6,1967,2891.97,3,South,Split,Duplex,641659.62
20386.95,9,6,1979,2003.68,2,Hill,2Story,Town,451106.84
29756.7,10,6,1969,3476.13,4,South,Loft,Duplex,751358.15
37036.07,10,5,1963,3170.99,3,South,Loft,Town,632626.59
22466.44,4,5,1986,1855.15,4,South,1Story,Duplex,268235.33
14952.19,10,6,1965,2121.99,3,South,2Story,Town,478817.8
20881.39,9,5,1967,1995.81,2,Hill,2Story,Town,436767.37
35497.66,10,6,1964,3123.69,3,Hill,Split,Town,621617.48
46718.55,6,6,1989,1745.47,4,South,1Story,Multi,361069.8
22799.02,10,6,1964,2974.34,3,North,Split,Duplex,719586.99
26633.2,10,5,1973,2290.25,2,South,2Story,Town,520077.03
18900.98,7,6,1977,1249.67,2,South,1Story,Fam,347429.77
13840.41,7,6,1997,1627.09,2,South,1Story,Town,333375.77
11389.97,10,6,1991,2150.6,4,North,2Story,Multi,503787.44
15542.26,10,6,1995,2378.81,3,Hill,2Story,Town,509171.65
23494.94,10,6,1954,1427.12,2,South,1Story,Fam,429393.74
31051.51,9,6,1975,1800.2,2,South,1Story,Fam,457148.87
41946.84,8,5,1975,2500.87,3,South,Split,Duplex,450172.95
23416.42,7,1,1965,7333.91,3,South,Loft,Town,493607.97
16411.33,9,6,1976,1815.92,4,Central,1Story,Duplex,477229.8
12443.16,10,6,1990,2390.34,2,South,2Story,Fam,610976.85
14175.94,9,5,1977,2070.64,2,South,2Story,Town,473093.27
38755.74,7,5,1992,2419.6,3,Hill,Split,Duplex,411132.84
14434.01,9,6,2002,1900.58,3,Hill,2Story,Town,482419.27
6185.92,8,6,1974,1462.48,2,South,1Story,Fam,427744.31
55981.45,8,6,1984,1720.01,4,South,1Story,Multi,442445.4
19456.19,10,6,1982,1684.79,3,Hill,1Story,Duplex,472034.01
16451.67,7,6,1984,1737.14,2,South,1Story,Town,373425.3
13329.56,9,6,1957,2966.7,3,Hill,Split,Town,463668.56
20258.71,9,6,1971,2013.61,3,Hill,2Story,Duplex,472571.35
60879.42,7,6,1959,2135.11,3,Hill,2Story,Town,438599.76
20287.67,9,6,2002,1981.91,4,Hill,2Story,Duplex,450734.26
28873.76,9,6,1977,2380.03,3,Central,2Story,Duplex,511578.53
26758.74,8,6,1997,1770.34,2,Hill,1Story,Town,370317.1
10123.86,10,5,2002,2060.56,2,Hill,2Story,Fam,485285.57
9447.87,8,6,1976,1778.09,3,South,1Story,Town,394643.33
25127.75,8,6,1976,2436.05,2,South,2Story,Town,375631.79
25509.45,7,6,1973,2086.18,3,Hill,2Story,Town,363321.57
13162.07,10,6,1994,2057.76,3,Hill,2Story,Town,546734.13
48386.34,8,6,1981,2006.75,3,North,2Story,Duplex,467801.46
15494.96,10,6,1970,2215.5,3,Central,2Story,Town,484678.99
14445.63,6,6,1988,1740.13,2,Hill,1Story,Town,308810.65
8898.79,10,6,1996,2445.42,2,South,Split,Fam,554770.79
6562.06,9,6,2002,2323.94,3,North,2Story,Town,503438.17
17264.48,10,6,1985,2353.16,2,South,2Story,Town,484554.88
14404.11,8,6,1991,1346.19,4,South,1Story,Multi,400683.14
40645.42,8,6,1986,1554.88,3,South,1Story,Duplex,429478.47
19726.61,7,6,1969,2499.67,4,South,Split,Duplex,379557.52
25406.4,7,6,1981,1893.86,3,Hill,2Story,Duplex,407491.07
13580.05,8,6,1983,2332.38,3,Hill,2Story,Town,372543.82
50406.41,10,6,1961,2057.17,3,South,2Story,Town,581550.5
49285.01,9,6,1959,2332.38,3,Hill,2Story,Town,467695.26
20476.48,6,6,1972,1874.39,3,Hill,2Story,Town,306623.66
6477.7,10,6,1978,2607.21,3,South,Split,Town,547099.63
12250.78,7,6,2002,1736.79,2,Hill,1Story,Fam,300923.81
30246.96,7,6,1975,1826.63,3,South,1Story,Town,386071.94
16178.64,7,6,1964,2024.78,3,North,2Story,Town,292150.08
26989.54,10,6,1983,2140.82,4,South,2Story,Multi,502717.58
43992.6,6,5,1956,1937.47,2,Central,2Story,Town,367064.27
49525.83,8,6,1985,2016.87,4,South,2Story,Multi,424913.73
45756.26,6,6,1967,1826.87,4,Central,1Story,Multi,389778.41
14773.54,10,6,1986,2210.95,3,South,2Story,Town,474325.28
10594.87,8,5,1961,1710.63,2,Hill,1Story,Town,391751.62
53143.24,7,6,1963,2098.58,3,Hill,2Story,Town,401658.08
39221.54,8,6,1970,1972.38,3,Hill,2Story,Town,433348.44
20452.94,9,6,1967,2359.36,2,Hill,2Story,Town,483577.91
21715.03,6,6,1990,2158.12,2,Hill,2Story,Town,383902.57
29840.28,10,6,1975,2255.3,3,North,2Story,Duplex,592402.15
11412.01,8,6,1976,1605.29,2,North,1Story,Town,413550.91
43285.53,10,5,1968,2765.39,3,South,Split,Town,676788.65
14995.03,5,6,1977,2012.02,3,Hill,2Story,Town,290198.31
25847.88,6,6,1976,1981.73,3,Hill,2Story,Duplex,386898.05
17774.31,5,6,1980,2412.75,3,Hill,2Story,Duplex,309571.27
16329.46,10,6,1966,2679.82,4,South,Split,Duplex,585849.21
16462.06,10,6,2002,2533.97,2,Hill,Split,Town,625900.01
18941.27,9,6,1994,2412.22,2,South,2Story,Town,411502.61
12196.48,7,6,1991,1917.83,2,Hill,2Story,Town,354909.39
11515.28,10,6,2000,3252.85,3,Hill,Loft,Town,837526.05
16365.17,5,6,1992,1516.61,3,Hill,1Story,Duplex,228444.47
20300.13,10,6,1985,2581.67,3,South,Split,Duplex,572354.37
21345.7,6,6,1979,1760.36,2,South,1Story,Fam,280409.14
34338.0,10,6,1981,2208.96,3,North,2Story,Town,580698.57
74106.01,8,6,1982,1767.14,4,South,1Story,Duplex,502153.15
16612.42,10,6,1975,2737.11,3,South,Split,Town,633909.98
14135.96,10,6,1958,2664.93,2,South,Split,Town,579199.11
46154.0,10,6,1955,2733.94,3,South,Split,Town,697359.41
20768.23,8,6,2002,2245.59,3,Hill,2Story,Town,422344.45
12324.54,10,4,1994,3340.02,2,Hill,Loft,Town,513003.94
24717.72,6,5,1986,2051.54,3,South,1Story,Town,287455.89
70849.77,10,6,1975,2495.8,3,South,Split,Duplex,648683.98
27710.65,5,6,1981,1674.37,4,North,1Story,Duplex,307599.65
18688.95,8,6,1987,2603.55,3,South,Split,Town,452747.73
16481.05,10,6,1961,1972.87,3,South,2Story,Duplex,457457.27
14954.92,9,6,1990,1793.47,2,South,1Story,Town,408395.84
5511.58,10,6,1965,3334.86,4,South,Loft,Multi,602846.01
25687.54,8,6,1992,1745.76,4,South,1Story,Multi,384895.58
44553.86,10,6,1975,1828.8,3,North,1Story,Duplex,527396.28
16254.06,6,5,2000,1644.55,2,Hill,1Story,Town,291397.46
24414.08,5,5,1979,1876.2,3,Hill,1Story,Duplex,311925.16
23356.11,10,6,1971,2507.66,2,South,Split,Town,567076.24
15256.4,10,6,1981,2753.15,3,Hill,2Story,Town,545713.26
39279.55,8,6,1965,2179.83,2,Hill,2Story,Town,444348.48
47929.77,8,6,1960,1698.64,4,North,1Story,Multi,469796.55
17989.44,7,6,1983,1763.14,3,Hill,1Story,Duplex,327442.76
18330.0,9,6,1976,2114.31,3,South,2Story,Town,441792.9
10328.06,5,6,1992,1916.01,3,South,1Story,Duplex,238279.69
44766.59,9,6,1964,2175.56,2,North,2Story,Town,487390.43
27617.47,7,6,2002,1580.19,2,Hill,1Story,Town,394048.81
29172.3,7,6,1978,1662.65,3,South,1Story,Duplex,370689.24
33153.37,8,6,1992,1684.64,3,South,1Story,Town,439082.87
20531.22,8,6,1983,2284.79,3,South,2Story,Town,458424.12
57456.72,10,6,1973,3072.26,3,South,Split,Town,833722.79
21916.1,8,6,1973,1835.24,3,South,1Story,Town,371043.46
12167.46,10,6,1985,2170.26,3,South,2Story,Town,547350.48
28301.98,10,6,1982,2911.49,3,North,Split,Town,758451.07
37780.52,7,6,1997,1415.16,3,South,1Story,Duplex,362482.71
16733.7,10,6,1976,2748.37,3,South,Split,Duplex,596872.83
52245.47,10,6,1969,2372.96,2,South,2Story,Fam,719356.37
24174.51,9,6,1979,1735.56,3,South,1Story,Duplex,486912.58
4784.34,5,5,2002,1343.9,2,Hill,1Story,Fam,241863.64
23172.29,9,6,1965,2496.24,3,Hill,2Story,Town,446520.36
11148.1,6,6,1980,1835.56,3,Hill,2Story,Town,288322.65
34628.15,5,5,1972,1833.71,2,North,1Story,Fam,261195.56
7396.92,5,6,2002,2124.65,3,North,2Story,Duplex,264493.24
16919.17,7,5,1969,2490.64,3,Hill,2Story,Town,343000.83
52648.29,4,6,1971,1021.35,3,South,1Story,Duplex,251389.98
74190.23,10,6,1953,2955.68,3,Hill,Split,Duplex,683561.33
8804.88,10,6,1983,2386.37,2,North,2Story,Fam,502518.84
26790.11,5,5,1982,1911.32,4,Central,2Story,Multi,287212.22
12658.62,9,6,1999,1606.13,3,South,1Story,Town,418648.11
71066.03,8,6,1971,2154.68,3,Hill,2Story,Town,500124.47
10698.7,10,6,1984,2114.26,3,South,2Story,Town,495919.33
19918.63,5,6,1987,1581.36,4,South,1Story,Duplex,241753.47
26375.2,10,6,1955,2269.95,3,South,2Story,Town,551613.84
26540.89,10,6,2002,1636.16,1,Hill,1Story,Fam,497792.71
10193.75,4,6,2002,989.94,3,South,1Story,Duplex,212644.6
14682.89,9,6,1972,2241.06,3,Hill,2Story,Town,435028.37
24734.98,10,6,1983,2412.05,3,South,2Story,Town,558543.81
36242.25,7,6,1979,1820.09,2,Hill,1Story,Town,351969.94
15008.48,5,6,1967,1977.31,3,Hill,2Story,Town,299600.96
24544.45,8,6,1987,1671.32,2,South,1Story,Town,404559.35
16197.39,7,5,2002,1300.76,1,Hill,1Story,Fam,388257.15
29872.5,6,6,1978,1317.04,3,North,1Story,Town,323669.02
28812.49,7,6,1983,1960.62,4,South,2Story,Multi,404210.56
17875.33,10,6,1973,2415.12,2,South,2Story,Town,662405.67
41965.89,7,6,1985,1962.81,3,South,2Story,Duplex,396909.61
42023.05,10,6,1981,2405.17,3,South,2Story,Town,528591.46
41966.96,5,6,1993,1427.04,4,South,1Story,Multi,283410.4
53464.24,6,6,1969,1799.01,3,South,1Story,Town,400324.95
17097.5,10,6,1982,2626.42,3,South,Split,Duplex,538584.8
15415.91,7,6,1966,2204.01,2,North,2Story,Town,363602.27
33231.81,6,5,1970,1527.5,3,South,1Story,Duplex,308817.28
127746.61,8,6,1975,1863.82,3,South,1Story,Town,597790.12
34750.43,10,6,1981,2385.03,4,North,2Story,Duplex,579654.62
2928.78,10,6,1975,1950.74,2,North,2Story,Fam,497217.71
44474.27,6,6,1981,1924.23,4,Central,2Story,Multi,365754.37
49289.03,5,5,1968,2093.66,3,Hill,2Story,Duplex,286236.6
61443.19,10,6,1974,2362.21,3,South,2Story,Town,599133.52
12266.58,6,1,1965,4681.85,2,Hill,Loft,Town,349600.52
19592.18,10,6,1973,2678.23,3,South,Split,Town,568135.17
25557.36,10,6,1963,2061.63,2,South,2Story,Town,510386.99
9498.85,5,6,2002,1047.25,4,South,1Story,Multi,251933.88
26223.41,9,5,1967,1980.67,3,South,2Story,Town,403704.93
17150.1,7,4,2000,2842.93,3,Hill,Split,Town,406736.08
23745.43,10,5,1955,3129.42,3,Central,Split,Duplex,600598.14
44649.91,6,5,1963,1932.81,2,South,1Story,Town,346394.34
42897.6,10,6,1965,3216.81,3,South,Loft,Duplex,765782.16
8942.88,7,6,1987,1449.79,1,South,1Story,Fam,280616.8
22118.06,10,6,1969,2500.29,4,South,Split,Duplex,541783.56
13395.78,10,6,1993,2793.5,2,North,Split,Town,589293.12
27460.12,10,6,1967,3054.44,3,South,Split,Duplex,787359.42
12593.55,9,6,2002,2336.6,2,Hill,2Story,Town,465515.71
38178.4,7,5,1966,2427.44,2,South,2Story,Town,432865.16
14045.71,10,6,1966,2876.46,2,Hill,Split,Town,665174.66
13179.08,7,5,1966,2066.57,3,Hill,2Story,Town,377714.97
9008.06,10,6,1985,2703.76,2,South,Split,Town,668077.14
101966.08,7,5,1965,2264.45,3,Hill,2Story,Duplex,494996.53
21975.21,10,6,1972,1861.89,2,South,1Story,Town,450615.14
19620.51,8,6,1989,1839.23,4,South,2Story,Duplex,384809.52
8720.28,10,6,2001,1147.19,2,South,1Story,Fam,456940.09
30846.11,5,5,1988,2079.36,3,Hill,2Story,Duplex,268433.42
19747.56,9,6,1984,1903.91,3,South,2Story,Duplex,466315.52
77133.84,9,6,1969,2112.11,2,North,2Story,Town,526006.77
62005.62,10,6,1961,2122.25,2,South,2Story,Town,532689.86
34506.84,6,6,1977,1704.46,3,South,1Story,Town,359413.05
12999.1,3,5,2002,2605.79,3,Hill,Split,Town,189692.69
25454.86,10,6,1985,2179.34,4,South,2Story,Multi,503852.97
20502.24,6,6,1984,1722.14,3,South,1Story,Duplex,339148.44
18718.14,10,6,1981,2738.38,3,South,Split,Town,560539.78
10801.88,10,4,1978,4921.97,2,North,Loft,Town,1193485.38
20405.57,10,6,1984,2886.39,3,South,Split,Town,729295.38
36357.28,10,6,1966,3102.02,3,South,Split,Duplex,612960.18
16506.26,9,6,1956,2568.41,3,South,Split,Duplex,481237.15
32354.61,10,6,1975,2949.0,3,South,Split,Duplex,625769.61
11197.08,10,6,2002,2034.84,2,Hill,2Story,Fam,515344.05
9755.71,10,6,1986,2393.36,3,North,2Story,Town,510922.02
24402.29,4,6,2002,1037.27,4,Hill,1Story,Multi,221719.37
16197.57,9,6,1994,2202.91,2,North,2Story,Town,490568.48
20124.72,10,6,1959,2805.74,3,Central,Split,Town,515619.05
18089.38,10,6,1985,1950.69,3,Hill,2Story,Town,498280.05
23977.77,8,5,1988,1823.29,2,South,1Story,Town,394221.53
19539.9,8,5,1994,2419.04,3,Hill,2Story,Town,440434.58
16435.7,10,6,1954,1900.37,2,South,2Story,Town,463989.66
17643.72,10,6,1976,3671.72,3,South,Loft,Duplex,1158015.33
28477.95,8,6,1985,1775.31,2,South,1Story,Town,481273.67
23744.92,10,7,1981,1988.64,4,North,2Story,Multi,515685.94
21267.94,5,6,1989,1402.23,3,South,1Story,Duplex,301430.7
16053.04,6,6,1967,1704.31,2,South,1Story,Town,257597.33
10210.39,8,6,1992,1873.76,2,South,1Story,Fam,337543.07
49608.26,7,6,1971,2176.61,3,North,2Story,Town,427951.88
14826.31,7,6,1989,1941.4,2,Hill,2Story,Town,335175.88
27959.48,10,6,1994,2138.38,3,Hill,2Story,Duplex,494019.65
34880.3,7,6,1992,1730.94,4,South,1Story,Multi,331696.39
21006.81,7,6,1997,2242.36,3,South,2Story,Duplex,402394.48
19957.42,9,6,2002,2570.61,2,North,Split,Town,512014.26
35907.82,5,6,1994,1109.46,4,South,1Story,Duplex,322838.98
8248.6,5,5,2002,1704.01,2,Hill,1Story,Fam,258911.2
31756.51,9,6,1970,2246.88,4,South,2Story,Multi,502232.46
14574.37,5,6,1987,1757.24,3,South,1Story,Duplex,231176.24
8306.91,6,5,1991,1944.15,2,Hill,2Story,Town,284992.93
2000.0,8,6,1954,888.86,3,Hill,1Story,Town,408169.56
44251.21,10,6,1973,2860.71,3,South,Split,Duplex,672593.6
84038.38,10,6,1975,2180.9,3,Hill,2Story,Duplex,672385.93
22748.59,10,6,1968,2367.81,3,South,2Story,Duplex,613429.35
15265.35,6,6,1987,2042.17,3,Hill,2Story,Duplex,361000.6
17562.91,9,6,1984,2268.86,4,South,2Story,Duplex,433989.19
40827.45,10,6,1959,2988.91,4,South,Split,Duplex,626316.38
9167.07,5,6,1974,1417.56,2,Hill,1Story,Town,227869.45
54023.1,7,6,1974,1813.38,4,South,1Story,Multi,435872.18
24437.63,10,6,1970,2564.43,3,North,Split,Duplex,553559.76
25482.97,8,7,1981,1745.68,4,South,1Story,Multi,411736.19
11721.31,9,6,1982,2278.35,2,South,2Story,Town,484588.66
9357.33,9,6,1971,2710.66,2,Hill,Split,Town,453769.03
21920.72,4,6,1985,1293.92,4,North,1Story,Multi,278412.8
29960.56,6,6,1971,1951.52,3,Hill,2Story,Town,331462.74
23352.92,10,6,1984,2567.74,3,South,2Story,Duplex,536199.05
5661.88,6,6,1970,2112.18,3,Hill,2Story,Town,311183.32
23413.48,9,6,1986,2347.18,3,South,2Story,Town,470994.59
18513.81,6,6,1978,1521.44,2,South,1Story,Town,265694.22
